t	v0	v1
0.16825	-1.2272262580700428	10.731716918922524
0.1685	-0.946529961187187	10.680898605767505
0.16875	-0.6638160379121032	10.625952887878162
0.169	-0.37972730266342297	10.567323087123691
0.16925	-0.09490656985952484	10.50545252537313
0.1695	0.19000334608108743	10.440784524495985
0.16975	0.4743596307399073	10.373762406361214
0.17	0.7575194696986841	10.304829492838143
0.17025	1.0388400485388758	10.234429105796062
0.1705	1.3176785528420396	10.16300456710411
0.17075	1.6030289974966836	10.118662245753779
0.171	1.8907070400703292	10.072002295597747
0.17125	2.1800012988997146	10.023262828753627
0.1715	2.4702003923215994	9.97268195733916
0.17175	2.760592938672766	9.920497793472034
0.172	3.0504675562898482	9.8669484492698
0.17225	3.3391128635097544	9.812272036850157
0.1725	3.625817478669191	9.756706668330816
0.17275	3.9098700201050587	9.700490455829346
0.173	4.190559106153736	9.64386151146342
0.17325	4.461919560196521	9.597791006034349
0.1735	4.727656481442077	9.561894359842665
0.17375	4.993859078116262	9.525340122484637
0.174	5.259905530126612	9.488211678199336
0.17425	5.525174017381026	9.450592411225873
0.1745	5.78904271978714	9.412565705803335
0.17475	6.0508898172526875	9.374214946170829
0.175	6.310093489685433	9.335623516567429
0.17525	6.566031916993152	9.296874801232253
0.1755	6.818083279083397	9.25805218440438
0.17575	7.0513188094135035	9.222155133284204
0.176	7.268098887993135	9.189005201611064
0.17625	7.483300344224023	9.155646495312892
0.1765	7.696538521625426	9.12211929640881
0.17675	7.907428763716153	9.08846388691795
0.177	8.115586414015125	9.054720548859441
0.17725	8.320626816041502	9.020929564252418
0.1775	8.522165313314591	8.987131215116001
0.17775	8.7198172493529	8.953365783469328
0.178	8.873893627319717	8.921642747035664
0.17825	9.024919970258317	8.889823156678558
0.1785	9.172803736112382	8.857932415963274
0.17875	9.31745238282656	8.825995928455086
0.179	9.458773368344282	8.794039097719276
0.17925	9.596674150611033	8.762087327321085
0.1795	9.731062187569592	8.730166020825822
0.17975	9.861844937165007	8.698300581798716
0.18	9.988929857341464	8.666516413805065
0.18025	10.11222440604297	8.634838920410122
0.1805	10.183120318892017	8.605453773135913
0.18075	10.248679455164186	8.576125371754078
0.181	10.309159230342532	8.546863254705308
0.18125	10.364817059909932	8.517676960430267
0.1815	10.415910359350566	8.488576027369643
0.18175	10.462696544147875	8.459569993964084
0.182	10.505433029784097	8.430668398654296
0.18225	10.544377231743988	8.401880779880926
0.1825	10.579786565509885	8.373216676084663
0.18275	10.61191844656589	8.344685625706196
0.183	10.623825404871027	8.317095949266525
0.18325	10.613112742679702	8.290455424633628
0.1835	10.596559170456775	8.26396469962073
0.18375	10.574662640328459	8.23762188664115
0.184	10.547921104419139	8.21142509810815
0.18425	10.516832514854642	8.185372446435045
0.1845	10.481894823760477	8.159462044035102
0.18475	10.443605983261651	8.133692003321633
0.185	10.402463945483655	8.108060436707929
0.18525	10.358966662551522	8.082565456607266
0.1855	10.312456157762965	8.057480134562274
0.18575	10.260790454806106	8.032825693777962
0.186	10.204738919816524	8.008329941638749
0.18625	10.144794058512367	7.983987331161735
0.1865	10.081448376611451	7.959792315364047
0.18675	10.015194379832145	7.9357393472628095
0.187	9.946524573892312	7.911822879875139
0.18725	9.875931464510286	7.888037366218159
0.1875	9.803907557403932	7.864377259308988
0.18775	9.750264030148278	7.840839941484357
0.188	9.693439580093383	7.8174535938758325
0.18825	9.633777804824117	7.794212814154163
0.1885	9.5716223019256	7.771112199990121
0.18875	9.50731666898271	7.748146349054423
0.189	9.441204503580593	7.725309859017836
0.18925	9.37362940330415	7.702597327551102
0.1895	9.304934965738516	7.680003352324963
0.18975	9.2354647884685	7.657522531010186
0.19	9.16556246907929	7.6351494612775
0.19025	9.123165276388194	7.6125607747271005
0.1905	9.079616783877729	7.590097101209604
0.19075	9.035058518569095	7.5677553495518906
0.191	8.9896320074834	7.5455324285808825
0.19125	8.943478777641825	7.52342524712347
0.1915	8.896740356065521	7.501430714006555
0.19175	8.849558269775642	7.479545738057054
0.192	8.802074045793367	7.457767228101855
0.19225	8.754429211139822	7.436092092967866
0.1925	8.70676529283618	7.414517241481996
0.19275	8.66711534300287	7.3928670930305245
0.193	8.635339485344604	7.3711483379005625
