t	v0	v1
1048.5485485485485	1.3203690195096152	2.1594456589709705
1048.798798798799	1.3123194598539951	2.311844742685573
1049.049049049049	1.3044200148273086	2.4226610312678387
1049.2992992992993	1.2966678982154236	2.501492989494644
1049.5495495495495	1.2890593014442584	2.5567887530059688
1049.7997997997998	1.2815936788391629	2.59327769228244
1050.05005005005	1.2742673155360276	2.614410500248505
1050.3003003003003	1.267077618243801	2.623459350662326
1050.5505505505505	1.2600220414834258	2.623382733430031
1050.8008008008007	1.2530975531653252	2.6166897649790055
1051.051051051051	1.2463027653542276	2.60472677524264
1051.3013013013012	1.2396347370505905	2.588473650568542
1051.5515515515515	1.2330911045862067	2.5688818485520004
1051.801801801802	1.226669548092408	2.546869523674359
1052.0520520520522	1.2203677034366986	2.5233141544548863
1052.3023023023022	1.2141835140676196	2.49870227570192
1052.5525525525525	1.2081147005527464	2.4732195580393252
1052.802802802803	1.2021591110369363	2.447093595164393
1053.0530530530532	1.1963146330162027	2.4205574440839084
1053.3033033033034	1.1905791933376861	2.3938496251140284
1053.5535535535535	1.1849498065662145	2.3672069774454454
1053.8038038038037	1.1794263754855858	2.3407449528418924
1054.054054054054	1.174005989470866	2.3144647372457343
1054.3043043043042	1.1686867269681622	2.2883948382557806
1054.5545545545547	1.163466701181447	2.2625732853191276
1054.8048048048047	1.1583440600725832	2.2370476297312747
1055.0550550550552	1.153316986361272	2.2118749446358725
1055.3053053053054	1.1483844143482194	2.187124128528807
1055.5555555555557	1.1435431614881888	2.162793287012353
1055.805805805806	1.1387922298446191	2.138859928898224
1056.0560560560561	1.1341299357220673	2.1153170664838745
1056.3063063063064	1.1295546255127984	2.092161514689379
1056.5565565565566	1.1250646756967864	2.0693938910574294
1056.806806806807	1.1206584928417138	2.047018615753338
1057.0570570570571	1.1163345136029712	2.0250439115650356
1057.3073073073072	1.1120907626800909	2.0034794700836205
1057.5575575575576	1.1079266149547182	1.9823256104882223
1057.8078078078079	1.1038401518184295	1.9615617773984528
1058.0580580580581	1.0998299272797853	1.9411767334800836
1058.3083083083084	1.0958945204623471	1.9211609041127624
1058.5585585585586	1.0920325356046743	1.9015063773899938
1058.8088088088089	1.0882426020603229	1.88220690411914
1059.059059059059	1.0845233742978462	1.8632578978214194
1059.3093093093094	1.0808735319007952	1.8446564347319085
1059.5595595595596	1.0772917795677177	1.8264012537995395
1059.8098098098098	1.0737768471121594	1.8084927566871047
1060.06006006006	1.0703282370775267	1.7909345231587588
1060.3103103103103	1.066943222710845	1.7737046379656762
1060.5605605605606	1.063621357785513	1.7567967389839771
1060.8108108108108	1.0603614684186873	1.740202781099401
1061.061061061061	1.0571624006889733	1.7239153806210055
1061.3113113113113	1.054023020636424	1.7079278152811668
1061.5615615615616	1.05094221426254	1.6922340242355787
1061.8118118118118	1.0479188875302694	1.676828608063254
1062.062062062062	1.0449519663640088	1.6617068287665222
1062.3123123123123	1.0420403966496021	1.6468646097710327
1062.5625625625626	1.0391831442343409	1.6322985359257514
1062.8128128128128	1.0363791949269654	1.6180058535029649
1063.063063063063	1.0336275544976625	1.6039844701982737
1063.3133133133133	1.0308948694311888	1.5902337193630773
1063.5635635635635	1.0278859670431213	1.5767466350619463
1063.8138138138138	1.024706477838766	1.5635156762567786
1064.064064064064	1.0215411170689652	1.5505329532997103
1064.3143143143143	1.0185309712033292	1.5377912275327295
1064.5645645645645	1.0157734979302364	1.525283911287675
1064.8148148148148	1.0133225261568337	1.5130050678862366
1065.065065065065	1.0111882560090355	1.5009494116399544
1065.3153153153153	1.009337258831525	1.4891123078502206
1065.5655655655655	1.007692477187754	1.477489772808278
1065.8158158158158	1.0061332248599413	1.46607847379522
1066.066066066066	1.0044951868490752	1.4548757290819911
1066.3163163163163	1.002570419374911	1.443879507929387
1066.5665665665665	1.0001073498759738	1.4330884305880556
1066.8168168168168	0.9968107770095548	1.4225017682984922
1067.067067067067	0.9923418706517153	1.4121194432910473
1067.3173173173172	0.9863181718972834	1.4019420287859194
